Property_address,Listing_link,Rent_price,#bedrooms,#bathrooms,Square_footage,images
"4343 E Soliere Ave, Flagstaff, AZ",/apartments/flagstaff-az/timberline-place/5XqTwq/,,,,,"['https://photos.zillowstatic.com/fp/f21de6dd36d17fd63de92fa5e9dededf-p_e.jpg','https://photos.zillowstatic.com/fp/e42ec6c2b47793f5338933594bc0d5bf-p_e.jpg','https://photos.zillowstatic.com/fp/6dbb15ade35ac9f7b397705c052d023a-p_e.jpg','https://photos.zillowstatic.com/fp/3d5fef9f128eb2775a0aac683dc75182-p_e.jpg','https://photos.zillowstatic.com/fp/9c2c231960721c5d57482b17d219790e-p_e.jpg','https://photos.zillowstatic.com/fp/695ca12655dad9fb1539f0e50430aab4-p_e.jpg','https://photos.zillowstatic.com/fp/843a8368a35388a8100f939d69f7d4d3-p_e.jpg','https://photos.zillowstatic.com/fp/a2a6c1a5974c35079d5c0c1cb7b1c90c-p_e.jpg','https://photos.zillowstatic.com/fp/afbc934d4272df3428f71b913e6fa307-p_e.jpg','https://photos.zillowstatic.com/fp/f77bf5cc6039708a4e020ab0ccbabd72-p_e.jpg','https://photos.zillowstatic.com/fp/1e837dff6dbdb4b832fe0e4cd29c8fb8-p_e.jpg','https://photos.zillowstatic.com/fp/615a235302c361ed37dc1f01ca70148e-p_e.jpg','https://photos.zillowstatic.com/fp/cf4adc7d39540f1170d7181867cc1777-p_e.jpg','https://photos.zillowstatic.com/fp/ae22b456e3a30d0d15a8f86713bb8c0e-p_e.jpg','https://photos.zillowstatic.com/fp/01a8713ca1dafe6055b53c0a3309a08a-p_e.jpg','https://photos.zillowstatic.com/fp/bcf30092256b1b523b07c3f8f18640ad-p_e.jpg','https://photos.zillowstatic.com/fp/1f1ec9d45973d605e5c8ca110800fa6e-p_e.jpg','https://photos.zillowstatic.com/fp/45929974d9c0b81afb769805f7037153-p_e.jpg','https://photos.zillowstatic.com/fp/f0e4078acfaaf18b62be1434e74c8737-p_e.jpg','https://photos.zillowstatic.com/fp/fe61b816bc74fe74ab819cbceb8f6871-p_e.jpg','https://photos.zillowstatic.com/fp/7f05448fb0bb83638e4c18528afab890-p_e.jpg','https://photos.zillowstatic.com/fp/40805460ab4c346c61ce213084ff6a4c-p_e.jpg','https://photos.zillowstatic.com/fp/54ad3ae70953c98ac8f94da15ae65b75-p_e.jpg','https://photos.zillowstatic.com/fp/6b2163367682f7632b0e9279161e997e-p_e.jpg','https://photos.zillowstatic.com/fp/9126007d0eec0efdc3234d1de9a8cbc3-p_e.jpg','https://photos.zillowstatic.com/fp/fa9c482835032b12545cfdd75639ed4e-p_e.jpg','https://photos.zillowstatic.com/fp/765fb20d347aa690bb073d2abdec32d9-p_e.jpg']"
"923 W University Ave, Flagstaff, AZ",/apartments/flagstaff-az/sterling-pointe/5Xt8Bq/,,,,,"['https://photos.zillowstatic.com/fp/cb56228362a6fbb96459f396b970d277-p_e.jpg','https://photos.zillowstatic.com/fp/7c1fad62b5e053e14d11e61efdddaa15-p_e.jpg','https://photos.zillowstatic.com/fp/4ee64c193b1cc0731b5523fcc5a7bfab-p_e.jpg','https://photos.zillowstatic.com/fp/8d6187f78fe3cb4809b4509bb091963f-p_e.jpg','https://photos.zillowstatic.com/fp/f294587e3144398597607d5b88f9e85d-p_e.jpg','https://photos.zillowstatic.com/fp/f7b89e77951730ab1a962af1cac18a5f-p_e.jpg','https://photos.zillowstatic.com/fp/9719050963285fd761e323524ec540a5-p_e.jpg','https://photos.zillowstatic.com/fp/a9e1308b6e561f046503f070b0bfc32c-p_e.jpg','https://photos.zillowstatic.com/fp/bd988aca5a07a580678b0578d80f05cd-p_e.jpg','https://photos.zillowstatic.com/fp/b3351ca9525a6535b8d1608406184bd0-p_e.jpg','https://photos.zillowstatic.com/fp/0d357d37e843ba2d1cedb694e5322d7d-p_e.jpg','https://photos.zillowstatic.com/fp/7fe3943648ebf2e8487f23deed100102-p_e.jpg','https://photos.zillowstatic.com/fp/8f6181c01d8d8f3897cc5aab9bf6ff5e-p_e.jpg','https://photos.zillowstatic.com/fp/7219b45ac57daede95e120254ddac8f9-p_e.jpg','https://photos.zillowstatic.com/fp/42a203990d84968fd915f04205c2655f-p_e.jpg','https://photos.zillowstatic.com/fp/aabb9eb871605e3adc3f62e90ad86feb-p_e.jpg','https://photos.zillowstatic.com/fp/66f491e46c7bec97d6a33993bdb59c8c-p_e.jpg','https://photos.zillowstatic.com/fp/4626a9d446394b67812d377cf5f99a03-p_e.jpg','https://photos.zillowstatic.com/fp/71c4a67f048057b7a4a236a27ea17101-p_e.jpg','https://photos.zillowstatic.com/fp/7c6dc2e095a4e7a5e45297ba0747ef4c-p_e.jpg','https://photos.zillowstatic.com/fp/ce07895b865a0b80174c23ff24258565-p_e.jpg','https://photos.zillowstatic.com/fp/19cb2672c8df9f185e7dd7c0744b0650-p_e.jpg','https://photos.zillowstatic.com/fp/73512f40415c90a277bf2815087969b7-p_e.jpg']"
"1718 N Fort Valley Rd, Flagstaff, AZ",/apartments/flagstaff-az/skyline-lofts/5YDbQH/,,,,,"['https://photos.zillowstatic.com/fp/e574ef1a734269d0b16b40b02e823fb1-p_e.jpg','https://photos.zillowstatic.com/fp/072fe28e48ad689671f9f5e894be2390-p_e.jpg','https://photos.zillowstatic.com/fp/d32f5dc0b4cbabb46fb1efe86113a1e6-p_e.jpg','https://photos.zillowstatic.com/fp/73887a8b90b6a21b2b285c328ebd4649-p_e.jpg','https://photos.zillowstatic.com/fp/e0e6d046466046ada38337533598c4a3-p_e.jpg','https://photos.zillowstatic.com/fp/5349c7f1f68486f8e1cfcb4b2ea3e328-p_e.jpg','https://photos.zillowstatic.com/fp/781d4faeccdee6d2f3573be4a22f2d19-p_e.jpg','https://photos.zillowstatic.com/fp/bcce62d4c68c7022f0884113a214ef1a-p_e.jpg','https://photos.zillowstatic.com/fp/5ff1072ab9298d409743c803d1f179e5-p_e.jpg','https://photos.zillowstatic.com/fp/0a92f2806b420566e4e951b8b91a8eb2-p_e.jpg','https://photos.zillowstatic.com/fp/db6a23c5e79b73624e937396facdc174-p_e.jpg','https://photos.zillowstatic.com/fp/83f864c1a38d1b7cf7a8ef47cfc1eda4-p_e.jpg','https://photos.zillowstatic.com/fp/71994310bdd45d7111fcdbb5ed6651dc-p_e.jpg','https://photos.zillowstatic.com/fp/c7a68e0d19a80c5db5d182ee6bed57f4-p_e.jpg','https://photos.zillowstatic.com/fp/316ae8d256df3afd456b10c372d5a134-p_e.jpg','https://photos.zillowstatic.com/fp/53a91d0006ab696da93b5e874e1e8c90-p_e.jpg','https://photos.zillowstatic.com/fp/d006af1fc0f046224730207f133b0a43-p_e.jpg','https://photos.zillowstatic.com/fp/f8ee98e234d883b7b8135c740281165c-p_e.jpg','https://photos.zillowstatic.com/fp/b2a0a323b95cb6f7a31f70536b7c184f-p_e.jpg','https://photos.zillowstatic.com/fp/5cf7b7a573805f7b1ef9b81aeb7b2676-p_e.jpg','https://photos.zillowstatic.com/fp/f05c4c3a3b5ae0321ffc1fb653315d86-p_e.jpg','https://photos.zillowstatic.com/fp/3ca2aa1dac800d03de01dc188e0dcd01-p_e.jpg','https://photos.zillowstatic.com/fp/2d0cdf33e98911bd7b2cf9be5a26fc48-p_e.jpg','https://photos.zillowstatic.com/fp/1730e0ef5984d6e003c417d4beafe338-p_e.jpg','https://photos.zillowstatic.com/fp/d1da782bb70d80a45b886b14e27f0377-p_e.jpg','https://photos.zillowstatic.com/fp/d079c22c2a34b8f52cd3273bd42e2f34-p_e.jpg','https://photos.zillowstatic.com/fp/02337e0ad2b9abe7441313eeaf950253-p_e.jpg','https://photos.zillowstatic.com/fp/3128681256cff1f005fcdf631e17c014-p_e.jpg','https://photos.zillowstatic.com/fp/f914049fd6f678582d938d794157150c-p_e.jpg','https://photos.zillowstatic.com/fp/4e45364bb733cfdc2b3d51ec09a2e477-p_e.jpg','https://photos.zillowstatic.com/fp/b207c6cee324ebaf6321491dabb8e6e6-p_e.jpg','https://photos.zillowstatic.com/fp/4b75215783d999b56ba71e519eaabadb-p_e.jpg','https://photos.zillowstatic.com/fp/8b4851a0b022d0769184b3d4c2997413-p_e.jpg','https://photos.zillowstatic.com/fp/8df8873c11288d965cca0c6190b52871-p_e.jpg','https://photos.zillowstatic.com/fp/21ec55c5158f50da506b617181e109a7-p_e.jpg','https://photos.zillowstatic.com/fp/13cee603f1fe04077e793d73b5da6e1f-p_e.jpg','https://photos.zillowstatic.com/fp/b7e09662491a5ecf520a9d010d4851c6-p_e.jpg','https://photos.zillowstatic.com/fp/2d8b17b866303d6ca109d6b73e48a567-p_e.jpg','https://photos.zillowstatic.com/fp/ad4602e07d672df0ee4e76e4b13fc0ff-p_e.jpg','https://photos.zillowstatic.com/fp/9345bfe409c0ec58099cc46f9ea44051-p_e.jpg','https://photos.zillowstatic.com/fp/de0a40aa98f3daecb078fddcdbacfe0d-p_e.jpg','https://photos.zillowstatic.com/fp/944a4d62f72d7559ca6a9eeb3d3bcdab-p_e.jpg','https://photos.zillowstatic.com/fp/42b4ec933b04f8f0e84026e26874965b-p_e.jpg']"
"1201 E Ponderosa Pkwy, Flagstaff, AZ",/apartments/flagstaff-az/ponderosa-park-apartments/5XpHVw/,,,,,"['https://photos.zillowstatic.com/fp/7be5d5b613c187de98aea8c77f4b6e50-p_e.jpg','https://photos.zillowstatic.com/fp/ce31abd66992151f2449a5a77b3f8b02-p_e.jpg','https://photos.zillowstatic.com/fp/bfb379413285b3812ce48fb6b7671678-p_e.jpg','https://photos.zillowstatic.com/fp/9691ea46d231992d0861e7725c3f0b0e-p_e.jpg','https://photos.zillowstatic.com/fp/fcc84d93e50787ef55b11b3e06d3b62d-p_e.jpg','https://photos.zillowstatic.com/fp/3b5e07156046e189cd32e5dcbb4feafb-p_e.jpg','https://photos.zillowstatic.com/fp/a78ca4712f778a46e1b11a56d7a57388-p_e.jpg','https://photos.zillowstatic.com/fp/3d35b3e5c0b2c355d6c6fc1e9755dc48-p_e.jpg']"
"151 W High Country Trl, Flagstaff, AZ",/apartments/flagstaff-az/aura-flagstaff/BMwwhq/,,,,,"['https://photos.zillowstatic.com/fp/b3dd3ccffc5954f8153120adbac4ffd0-p_e.jpg','https://photos.zillowstatic.com/fp/744d26da9771b8223a5ae33340ec3bbc-p_e.jpg']"
"3601 Lake Mary Rd, Flagstaff, AZ",/apartments/flagstaff-az/the-lodge/5XrtSn/,,,,,"['https://photos.zillowstatic.com/fp/015e2d29f42ca8ececf0191937b9b78b-p_e.jpg','https://photos.zillowstatic.com/fp/5881642fdc90caf06571e6ac6f053c84-p_e.jpg','https://photos.zillowstatic.com/fp/786f86e042375de20af84dc7389bf420-p_e.jpg','https://photos.zillowstatic.com/fp/9d1125391f52bd66d6fb38a7f6d3cde9-p_e.jpg','https://photos.zillowstatic.com/fp/b0287d220e7f14b1c9c81cba95210d05-p_e.jpg','https://photos.zillowstatic.com/fp/23b02a39229c724a9937b2a967b3dac3-p_e.jpg','https://photos.zillowstatic.com/fp/c158875475aa5607b057e2697b3ddeee-p_e.jpg','https://photos.zillowstatic.com/fp/b356f66f71edb4cba70e501dd6b5d6ca-p_e.jpg','https://photos.zillowstatic.com/fp/5538bf34bd231d7afe351778435a0971-p_e.jpg','https://photos.zillowstatic.com/fp/30e2aeaaf650345392712a8d82472209-p_e.jpg','https://photos.zillowstatic.com/fp/78430d99e1920454eae318b284c6f22d-p_e.jpg','https://photos.zillowstatic.com/fp/0e27bca169a6e682808f1394c7bc99ce-p_e.jpg','https://photos.zillowstatic.com/fp/f14baf1b1db76d575c6dc17729e9b232-p_e.jpg','https://photos.zillowstatic.com/fp/03b845d4796a99ac75a5d1b633a0ea7f-p_e.jpg','https://photos.zillowstatic.com/fp/1e00afa11ebabad383f38c1596a7587c-p_e.jpg','https://photos.zillowstatic.com/fp/9128e52c4f61a0292d51435b8b1eb38d-p_e.jpg','https://photos.zillowstatic.com/fp/416d8f882011942aaf8ad6f8bb5dfcf7-p_e.jpg','https://photos.zillowstatic.com/fp/ba811335bf8a375d29277312129cf094-p_e.jpg','https://photos.zillowstatic.com/fp/aefb900e173d4b93c74832b8b2af59c5-p_e.jpg','https://photos.zillowstatic.com/fp/d7e17bb464b602958b5f82bde1b2df4e-p_e.jpg']"
"800 W Forest Meadows St, Flagstaff, AZ",/apartments/flagstaff-az/woodcrest/5XrR4K/,,,,,"['https://photos.zillowstatic.com/fp/0a7e267d78da9abc4f5dacd6713c2be5-p_e.jpg','https://photos.zillowstatic.com/fp/8b901b81e6da7477b68aae0770406dae-p_e.jpg','https://photos.zillowstatic.com/fp/75e78ff99f6621ff9ee1466ecfa6ffd3-p_e.jpg','https://photos.zillowstatic.com/fp/f84bd11ef398ebf7fc13a078cf91ac29-p_e.jpg']"
"900 N Switzer Canyon Dr, Flagstaff, AZ",/apartments/flagstaff-az/canyon-springs-apartments/5XnVw8/,,,,,"['https://photos.zillowstatic.com/fp/1f2828ec22267353e310f38f72c03ed6-p_e.jpg','https://photos.zillowstatic.com/fp/be23da812663681916d4bc52122803a6-p_e.jpg','https://photos.zillowstatic.com/fp/8e5d69fbc3780f5685900d46202eb2b2-p_e.jpg','https://photos.zillowstatic.com/fp/24c9859968fba64243f0d4e927c9b6b5-p_e.jpg']"
"1571 N Pine Cliff Dr, Flagstaff, AZ",/apartments/flagstaff-az/lofts-on-the-mesa/BMx43H/,,,,,"['https://photos.zillowstatic.com/fp/eabae34c01e5381b526a1d8666df75e2-p_e.jpg','https://photos.zillowstatic.com/fp/83b50c4afaf51ee42eb07a3a38788af7-p_e.jpg','https://photos.zillowstatic.com/fp/d0e304cfeed449d6f81421bde32e156b-p_e.jpg','https://photos.zillowstatic.com/fp/ee9f8987f57b770b3ce7aa4e898777fb-p_e.jpg','https://photos.zillowstatic.com/fp/3f77125bb709dcbad4877a5ca56f9fdc-p_e.jpg','https://photos.zillowstatic.com/fp/9ac6a5400842516799c06becb5aaf06f-p_e.jpg','https://photos.zillowstatic.com/fp/b0103d61f3c8e23577f77625059b9de0-p_e.jpg','https://photos.zillowstatic.com/fp/d81be70a79dd75d8aab2aced48f77b4d-p_e.jpg','https://photos.zillowstatic.com/fp/cb7bd7cde1cf7d1d804ab7277b79e03b-p_e.jpg','https://photos.zillowstatic.com/fp/41f945f97ad717bcd94dfe2aee59b565-p_e.jpg','https://photos.zillowstatic.com/fp/4d68eb6d5ee9e59c395549698ae97788-p_e.jpg','https://photos.zillowstatic.com/fp/62ddb13a9d39431ec0ebcdd84de63055-p_e.jpg','https://photos.zillowstatic.com/fp/e2f42b8623327e07eeb95b06590f69dd-p_e.jpg','https://photos.zillowstatic.com/fp/c18d187cc268e7929e1250846225df72-p_e.jpg','https://photos.zillowstatic.com/fp/a6f6ac89a9f7f3ba975b6810c56673b5-p_e.jpg','https://photos.zillowstatic.com/fp/4949b0adbaec798b4e4638cae376c688-p_e.jpg']"
"601 E Piccadilly Dr, Flagstaff, AZ",/apartments/flagstaff-az/village-at-aspen-place/65b829/,,,,,"['https://photos.zillowstatic.com/fp/0e1aa18480d43c0542937767f114b3bf-p_e.jpg','https://photos.zillowstatic.com/fp/225250fcd6a9e898a1290ffd50279278-p_e.jpg','https://photos.zillowstatic.com/fp/61e46c194545d8f04c2ee92091efc4ef-p_e.jpg','https://photos.zillowstatic.com/fp/082b5887f425e577fae8fe0821828596-p_e.jpg','https://photos.zillowstatic.com/fp/dedbc43eccc285de02e1cc3c8edefb2e-p_e.jpg','https://photos.zillowstatic.com/fp/446fe8486840bcfbbecc0b738271d503-p_e.jpg','https://photos.zillowstatic.com/fp/4d00b877650e590f47f1836d9aa5e886-p_e.jpg','https://photos.zillowstatic.com/fp/4aba7646032a1f3abcc395e5bb33ad3c-p_e.jpg','https://photos.zillowstatic.com/fp/5dc2f9cb97554f7c6510a95cff19a3b4-p_e.jpg','https://photos.zillowstatic.com/fp/b7b61847c844f87e0b2cf0a51e2436c1-p_e.jpg','https://photos.zillowstatic.com/fp/e52abd5cb129f9290b6eef467653eb6a-p_e.jpg','https://photos.zillowstatic.com/fp/4550b11b2c84c67b5af9dededbdee99b-p_e.jpg','https://photos.zillowstatic.com/fp/12c9a3a0468f01f6da924b6ef7057f05-p_e.jpg','https://photos.zillowstatic.com/fp/b91f661a128d6539e1d58d4094180d13-p_e.jpg','https://photos.zillowstatic.com/fp/888e208bedccaa26708779f610ba40b9-p_e.jpg','https://photos.zillowstatic.com/fp/f9bc2c43169a8b7ad6af713d7dd4066e-p_e.jpg','https://photos.zillowstatic.com/fp/4576d6a7220665e9dc6989b9f757caa4-p_e.jpg','https://photos.zillowstatic.com/fp/83fe284c2ed43777f8281db8e5de0631-p_e.jpg','https://photos.zillowstatic.com/fp/afc0de39d26a801a4eba6ff0799a8774-p_e.jpg','https://photos.zillowstatic.com/fp/4b64bced4c4efd181aee9ab1ff95e85e-p_e.jpg','https://photos.zillowstatic.com/fp/b3b74a5e0f9c28f06cb0503232284334-p_e.jpg','https://photos.zillowstatic.com/fp/e7e0ae81895a02014337d5d26d87bd59-p_e.jpg','https://photos.zillowstatic.com/fp/60b45e7bd602811fac2e6ee78856f7be-p_e.jpg','https://photos.zillowstatic.com/fp/d976b246daaa18d29ee68b7f733dc04f-p_e.jpg','https://photos.zillowstatic.com/fp/aabb26aab588e3fc82dfd7746ff9943c-p_e.jpg','https://photos.zillowstatic.com/fp/df2c4cb2644f1069f6c9ec206f177053-p_e.jpg','https://photos.zillowstatic.com/fp/e5bc9de42759231442fb79c2553e081a-p_e.jpg','https://photos.zillowstatic.com/fp/88dc54870f9b51961df885d3223ce4ae-p_e.jpg','https://photos.zillowstatic.com/fp/7ac22305af6976ea94ac8dfb9a6056e9-p_e.jpg','https://photos.zillowstatic.com/fp/1cd9f435cb6d66328b46376a4ef698f2-p_e.jpg','https://photos.zillowstatic.com/fp/4c0dc15f6476a67ef5e082879c872d71-p_e.jpg','https://photos.zillowstatic.com/fp/bf89f82e76cd8631c465f64703961cb6-p_e.jpg','https://photos.zillowstatic.com/fp/c8dccab86d4aac0c3ae639913e9b0f50-p_e.jpg','https://photos.zillowstatic.com/fp/a42d2285747242e24a5d86ba3e8e0ae8-p_e.jpg']"
"13205 Rojo Rd #A, Flagstaff, AZ 86004",https://www.zillow.com/homedetails/13205-Rojo-Rd-A-Flagstaff-AZ-86004/401932069_zpid/,"$4,000/mo",3,2,1650,"['https://photos.zillowstatic.com/fp/a428e01cfe8b0d679077e6ca13625dd3-p_e.jpg','https://photos.zillowstatic.com/fp/653acc66cb19323fe8d685321632bc64-p_e.jpg','https://photos.zillowstatic.com/fp/90fdaa671b7c913b577d9223ea6da8c8-p_e.jpg','https://photos.zillowstatic.com/fp/3b7b0d4fde72879439496504697c12a0-p_e.jpg','https://photos.zillowstatic.com/fp/ce87147e776d2632bc9763459101fa27-p_e.jpg','https://photos.zillowstatic.com/fp/a5ca96b5b04b78f5f8cbb2cac3f6f060-p_e.jpg']"
"38 W Badger Creek Trl, Flagstaff, AZ 86005",https://www.zillow.com/homedetails/38-W-Badger-Creek-Trl-Flagstaff-AZ-86005/67131954_zpid/,"$3,550/mo",4,3,2430,"['https://photos.zillowstatic.com/fp/e832924f6ff7baf6c8c9d160e222808d-p_e.jpg','https://photos.zillowstatic.com/fp/148a47bdc8d0a35d8a67af5700a15bd3-p_e.jpg','https://photos.zillowstatic.com/fp/57f4f3f7eac8c11278f5c87562c9509b-p_e.jpg','https://photos.zillowstatic.com/fp/8430c647fddc170ff962c2a64744eddf-p_e.jpg','https://photos.zillowstatic.com/fp/c886506daef5f90526e46bfa7cb6f42a-p_e.jpg']"
"1230 S Lone Tree Rd APT A, Flagstaff, AZ 86001",https://www.zillow.com/homedetails/1230-S-Lone-Tree-Rd-APT-A-Flagstaff-AZ-86001/2058733927_zpid/,"$2,250/mo",3,1,782,"['https://photos.zillowstatic.com/fp/1e8a68fbc462621c87f392e2e9d5dfb0-p_e.jpg','https://photos.zillowstatic.com/fp/01c1db3d65c7ac98d6e0fd2dc231fce8-p_e.jpg','https://photos.zillowstatic.com/fp/dd5081f603017684ec7874d70c291d16-p_e.jpg','https://photos.zillowstatic.com/fp/2429971e29d987db30dce22c4efee283-p_e.jpg','https://photos.zillowstatic.com/fp/d96f38f55fc9c79758a7f42a8f5cd898-p_e.jpg','https://photos.zillowstatic.com/fp/7ccdf85c570d81488d2658034373ec7a-p_e.jpg','https://photos.zillowstatic.com/fp/c397c1f32f6c1923f6e4d182ca83996d-p_e.jpg','https://photos.zillowstatic.com/fp/e94c13db727c8a5271abc6da52eac94b-p_e.jpg','https://photos.zillowstatic.com/fp/2e08f0c8a3012ab0ee70cddebfeda678-p_e.jpg','https://photos.zillowstatic.com/fp/fe72a383b243eb80435d0fcb08297cf1-p_e.jpg','https://photos.zillowstatic.com/fp/ec60547b931a8bd9a9afba4b696a8d73-p_e.jpg','https://photos.zillowstatic.com/fp/db20bab5c95b68f27e6717a74047c22d-p_e.jpg','https://photos.zillowstatic.com/fp/7b9409a739c4b16355223b896a13c0df-p_e.jpg','https://photos.zillowstatic.com/fp/02a97efb839c81af22b1ff47231caa5d-p_e.jpg','https://photos.zillowstatic.com/fp/5e31242ab69711179cd9116508e1029a-p_e.jpg','https://photos.zillowstatic.com/fp/c57f5af9f7c9ff2de8b87d550a2ca48a-p_e.jpg','https://photos.zillowstatic.com/fp/6ad49cca0fa2a74177e490556727002b-p_e.jpg','https://photos.zillowstatic.com/fp/a68993882000a915a30067afa01bf703-p_e.jpg','https://photos.zillowstatic.com/fp/2b8a5bf54d7f680cc51ff2c2b0ea0f8b-p_e.jpg','https://photos.zillowstatic.com/fp/4e86f4e034dcebf48f5cf752c580972a-p_e.jpg']"
"2073 W University Ave, Flagstaff, AZ 86001",https://www.zillow.com/homedetails/2073-W-University-Ave-Flagstaff-AZ-86001/64956602_zpid/,"$3,450/mo",4,2,1906,"['https://photos.zillowstatic.com/fp/dcab21ce84b42e6722197b5998495567-p_e.jpg','https://photos.zillowstatic.com/fp/32bb014abcd352fb126569b1d5cd461c-p_e.jpg','https://photos.zillowstatic.com/fp/402d3e400f15114446766bc5e6c55139-p_e.jpg','https://photos.zillowstatic.com/fp/e9f84930e18d4fce6782fcddd110b7b4-p_e.jpg','https://photos.zillowstatic.com/fp/1117d661490cff58a29f28eb0bc0de5f-p_e.jpg','https://photos.zillowstatic.com/fp/ed0a361e04cf81b71ec45e7946a50b79-p_e.jpg','https://photos.zillowstatic.com/fp/84de6e3e1599af64c693f73be3afbc44-p_e.jpg','https://photos.zillowstatic.com/fp/ac54adc97ce08471df781b3fdb87d58b-p_e.jpg','https://photos.zillowstatic.com/fp/3704d65bacbde838c50b3145cfe2000e-p_e.jpg','https://photos.zillowstatic.com/fp/1fcc833111281dd69e89c0db674a9451-p_e.jpg','https://photos.zillowstatic.com/fp/a474567af4543887790819c399c75e51-p_e.jpg','https://photos.zillowstatic.com/fp/a807efd71316d98101a2aa9660d98b99-p_e.jpg','https://photos.zillowstatic.com/fp/2483889353c2c873e1b6d1503215c909-p_e.jpg','https://photos.zillowstatic.com/fp/49c127b0a8f4e0e3f5e89327e362654d-p_e.jpg','https://photos.zillowstatic.com/fp/40d65f0d62db9ef596fe31ec85f95bcf-p_e.jpg','https://photos.zillowstatic.com/fp/dd3789086af103494c3fb373178974a8-p_e.jpg','https://photos.zillowstatic.com/fp/104afd0d5415e52807d9fee927c44e11-p_e.jpg','https://photos.zillowstatic.com/fp/301873c0a0535a8a5c21553c69a2b2c2-p_e.jpg','https://photos.zillowstatic.com/fp/f0d729653ab984fba18324ec738e6d04-p_e.jpg','https://photos.zillowstatic.com/fp/649d578b516f693e603bfe43c67912ea-p_e.jpg','https://photos.zillowstatic.com/fp/8f7a4e672c4db6762b2f2152f718cf7b-p_e.jpg','https://photos.zillowstatic.com/fp/1b1dc2a4ad75f680b7f96e68c4eebeb8-p_e.jpg','https://photos.zillowstatic.com/fp/b3ece46ba81c543c47e17a698df94a44-p_e.jpg','https://photos.zillowstatic.com/fp/1d25f7ffdec5233fd2d6c185043b900a-p_e.jpg','https://photos.zillowstatic.com/fp/bbca48c98e0512801d7e13ef95d8b1a3-p_e.jpg','https://photos.zillowstatic.com/fp/65cc373d4b3e9c3dcf3fa210887bdce5-p_e.jpg','https://photos.zillowstatic.com/fp/e7f11a0718755c9013b56ac5c4acd609-p_e.jpg','https://photos.zillowstatic.com/fp/e1d2ea8c2502069d68842cf218dcc795-p_e.jpg','https://photos.zillowstatic.com/fp/8931f38dacbdc0fd50cf98a5032c1132-p_e.jpg','https://photos.zillowstatic.com/fp/79894d91a07d56c04c2f7ae9248195d4-p_e.jpg','https://photos.zillowstatic.com/fp/768d77f2832cf0424f90c0938b4306c3-p_e.jpg']"
"1218 W Weston Trl, Flagstaff, AZ 86005",https://www.zillow.com/homedetails/1218-W-Weston-Trl-Flagstaff-AZ-86005/64954329_zpid/,"$3,000/mo",3,2,1536,"['https://photos.zillowstatic.com/fp/2c60dcd4de75267a5ec744267073880c-p_e.jpg','https://photos.zillowstatic.com/fp/795d30d63eee8ac269cd20cac6a4cc4e-p_e.jpg','https://photos.zillowstatic.com/fp/673a7f594561af86c4db508ba4de1c86-p_e.jpg','https://photos.zillowstatic.com/fp/e317b04c66e491e141bfeac68386c945-p_e.jpg','https://photos.zillowstatic.com/fp/f8976a2772b922d507caa2f4f57eeed8-p_e.jpg','https://photos.zillowstatic.com/fp/cc55a5fb5f5d975aa6dd8bb414a842db-p_e.jpg','https://photos.zillowstatic.com/fp/1257c7f12199a2b554afc1e95e57d665-p_e.jpg','https://photos.zillowstatic.com/fp/0d5a102651029e8c90ac23d0c1e29247-p_e.jpg','https://photos.zillowstatic.com/fp/4ef8d977b37ba728c2dbf3d18c41779f-p_e.jpg','https://photos.zillowstatic.com/fp/dc181363346ea3c25cadf4e97a36b4dc-p_e.jpg','https://photos.zillowstatic.com/fp/d3a5f821958c6942aafc38296a7e1368-p_e.jpg','https://photos.zillowstatic.com/fp/4948ca457f307aea4d0adddfc2213d5a-p_e.jpg','https://photos.zillowstatic.com/fp/a4b51312f3ebacf61216fcabba33574a-p_e.jpg','https://photos.zillowstatic.com/fp/88e72f11f9838c1da6491ee47b08d7c5-p_e.jpg','https://photos.zillowstatic.com/fp/71782b42f742afbba4186747eb1d87eb-p_e.jpg','https://photos.zillowstatic.com/fp/98c8858de89479e8ff9111d08db273ce-p_e.jpg','https://photos.zillowstatic.com/fp/c02b505a74ba9f07170149835737f25e-p_e.jpg','https://photos.zillowstatic.com/fp/6dfd488a9f17e7ee6d08eae95fc1daa3-p_e.jpg']"
